Date,Campaign,Channel,Impressions,Clicks,Spend,Conversions,Revenue,ROI
2023-01-07,Spring Launch,Social Media,29577,1239,2044.06,43,5605.78,1.742
2023-09-24,Black Friday,Display,39839,2272,5834.23,159,13706.95,1.349
2023-02-17,Holiday Extravaganza,Display,76149,3544,2141.98,244,40236.88,17.785
2023-04-26,Holiday Extravaganza,Email,51589,2484,6340.43,89,4036.15,-0.363
2023-01-19,Back to School,Social Media,109539,5233,9570.21,627,60741.57,5.347
2023-05-12,Black Friday,Display,16268,413,617.81,25,1147.5,0.857
2023-03-19,Holiday Extravaganza,Social Media,76219,1710,2530.19,182,27072.98,9.7
2023-02-19,Spring Launch,Email,117985,6205,18393.16,333,17702.35,-0.038
2023-01-14,Holiday Extravaganza,Email,83330,4806,3777.27,129,5487.85,0.453
2023-04-07,Holiday Extravaganza,Social Media,104541,6794,23224.56,515,35526.9,0.53
2023-06-23,Holiday Extravaganza,Email,18855,1019,2307.2,54,2481.73,0.076
2023-02-25,Back to School,Display,26962,1557,2003.94,31,4740.59,1.366
2023-11-25,Back to School,Influencer,31642,2079,3812.68,157,11418.53,1.995
2023-04-04,Summer Promo,Influencer,77272,1323,2023.59,28,2231.75,0.103
2023-08-15,Back to School,Email,41490,1739,1609.99,124,10033.49,5.232
2023-04-06,Back to School,Search Ads,137820,2912,10426.92,192,29802.65,1.858
2023-06-16,Back to School,Display,28146,1574,4145.53,129,21035.81,4.074
2023-03-08,Spring Launch,Influencer,125459,5349,13335.19,253,34465.46,1.585
2023-09-12,Holiday Extravaganza,Email,49648,1102,4018.64,41,2675.32,-0.334
2023-10-03,Spring Launch,Display,17521,739,2144.01,26,986.36,-0.54
2023-02-12,Holiday Extravaganza,Influencer,45078,2355,3748.2,226,24873.2,5.636
2023-03-14,Summer Promo,Influencer,119864,2953,5025.34,191,6902.87,0.374
2023-02-23,Spring Launch,Influencer,126836,3748,1815.26,278,9972.91,4.494
2023-02-11,Black Friday,Influencer,22940,1014,3289.28,48,6192.85,0.883
2023-04-23,Back to School,Influencer,97314,1479,2170.08,122,9762.54,3.499
2023-08-18,Holiday Extravaganza,Influencer,88772,1112,1315.67,58,4789.48,2.64
2023-08-12,Back to School,Display,40365,2046,4081.12,90,5051.11,0.238
2023-12-22,Black Friday,Influencer,117640,3687,1731.02,395,55644.33,31.145
2023-05-02,Spring Launch,Social Media,78758,3752,13536.18,100,13489.1,-0.003
2023-11-05,Summer Promo,Social Media,132426,8741,32285.41,736,43622.61,0.351
2023-06-25,Back to School,Email,45772,1943,6047.23,147,17090.01,1.826
2023-06-25,Holiday Extravaganza,Social Media,14646,465,1468.91,9,709.68,-0.517
2023-12-10,Spring Launch,Email,142089,8581,27731.71,961,108509.26,2.913
2023-09-05,Back to School,Influencer,1683,35,43.67,1,100.89,1.31
2023-11-04,Spring Launch,Display,97821,2986,1519.31,153,26823.29,16.655
2023-10-06,Back to School,Display,52206,2646,8511.47,86,9985.76,0.173
2023-07-27,Black Friday,Influencer,101354,2499,3532.26,279,28922.46,7.188
2023-09-01,Holiday Extravaganza,Search Ads,59598,2251,4064.84,217,19358.02,3.762
2023-05-30,Back to School,Search Ads,94515,2788,9223.5,170,27168.32,1.946
2023-09-19,Black Friday,Email,111755,4434,10806.24,230,41013.54,2.795
2023-03-21,Spring Launch,Social Media,6640,272,728.39,16,1145.51,0.573
2023-08-04,Holiday Extravaganza,Display,42774,2426,8521.54,150,20334.33,1.386
2023-10-27,Black Friday,Display,77801,3926,14379.31,447,18291.09,0.272
2023-07-17,Black Friday,Email,123988,4616,11577.07,425,58684.47,4.069
2023-12-08,Holiday Extravaganza,Search Ads,8919,460,230.81,20,1848.19,7.007
2023-09-29,Spring Launch,Influencer,1776,118,342.26,3,382.43,0.117
2023-08-01,Back to School,Search Ads,44591,1663,3835.53,51,6407.92,0.671
2023-12-09,Black Friday,Social Media,61477,4191,5039.33,302,31898.44,5.33
2023-02-03,Black Friday,Display,149351,10642,27523.95,336,29733.84,0.08
2023-03-21,Spring Launch,Social Media,141363,4626,8660.86,228,11871.11,0.371
2023-09-05,Holiday Extravaganza,Social Media,73566,3596,5353.25,219,19276.68,2.601
2023-04-13,Black Friday,Social Media,44199,2958,1557.81,237,16111.25,9.342
2023-12-22,Holiday Extravaganza,Influencer,56322,2478,6553.58,168,29912.08,3.564
2023-04-24,Back to School,Social Media,37435,1805,897.74,169,12964.13,13.441
2023-07-05,Holiday Extravaganza,Search Ads,83124,2932,1243.24,189,24206.86,18.471
2023-01-02,Holiday Extravaganza,Display,71213,4421,8825.93,370,58412.95,5.618
2023-09-18,Summer Promo,Social Media,29296,1005,2455.59,109,6619.88,1.696
2023-01-17,Spring Launch,Influencer,109090,6967,3259.24,327,21961.44,5.738
2023-06-26,Back to School,Search Ads,72598,3974,9244.09,384,17870.3,0.933
2023-08-17,Back to School,Email,67470,3705,10851.18,294,46881.97,3.32
2023-07-20,Back to School,Influencer,4793,337,606.74,26,3656.95,5.027
2023-01-31,Back to School,Email,110957,6925,25216.83,258,22778.18,-0.097
2023-10-16,Black Friday,Influencer,15709,1021,1552.39,29,2815.87,0.814
2023-10-01,Black Friday,Display,49005,2180,4856.83,162,13141.66,1.706
2023-04-13,Back to School,Influencer,139177,3846,13214.03,435,33676.64,1.549
2023-09-20,Summer Promo,Search Ads,148722,4207,5936.57,312,45587.65,6.679
2023-07-29,Holiday Extravaganza,Display,144248,6221,23134.2,150,24917.51,0.077
2023-09-21,Summer Promo,Social Media,107019,4475,8486.98,391,35168.22,3.144
2023-07-03,Summer Promo,Social Media,23893,341,1107.65,10,1347.63,0.217
2023-10-10,Back to School,Influencer,61548,3078,6359.92,163,6257.05,-0.016
2023-02-18,Holiday Extravaganza,Display,24684,694,738.75,64,8815.45,10.933
2023-05-21,Summer Promo,Search Ads,56931,3052,3676.92,84,8190.33,1.227
2023-08-07,Back to School,Social Media,101025,1720,6082.35,81,7688.58,0.264
2023-11-27,Black Friday,Influencer,61014,3256,8662.77,281,24078.35,1.78
2023-07-03,Holiday Extravaganza,Search Ads,146066,2031,7190.81,108,7728.47,0.075
2023-04-29,Back to School,Email,76389,1451,2371.43,132,7132.8,2.008
2023-03-14,Summer Promo,Display,145829,4829,4141.96,578,81779.2,18.744
2023-05-01,Back to School,Search Ads,45934,2806,3140.15,79,6983.22,1.224
2023-03-15,Back to School,Display,27846,704,1205.5,56,5002.34,3.15
2023-05-22,Black Friday,Email,147379,9774,36598.48,1021,151165.27,3.13
2023-04-23,Holiday Extravaganza,Social Media,27137,841,1163.93,44,7520.95,5.462
2023-07-28,Spring Launch,Search Ads,8735,129,270.26,10,601.68,1.226
2023-11-26,Black Friday,Display,3465,50,144.1,2,331.15,1.298
2023-01-25,Spring Launch,Search Ads,108190,2300,6079.88,202,14309.3,1.354
2023-02-15,Black Friday,Influencer,147941,6817,21422.55,200,12610.72,-0.411
2023-06-20,Holiday Extravaganza,Influencer,23825,979,1888.97,29,4153.93,1.199
2023-07-11,Spring Launch,Email,89762,1657,1940.06,41,2673.15,0.378
2023-07-06,Spring Launch,Search Ads,31600,1591,1878.46,138,14947.83,6.957
2023-02-27,Holiday Extravaganza,Email,110981,4221,14613.9,319,37538.21,1.569
2023-10-07,Holiday Extravaganza,Social Media,44666,1498,3636.25,56,9737.28,1.678
2023-06-26,Back to School,Influencer,64243,1641,1595.42,163,10263.05,5.433
2023-01-19,Spring Launch,Email,124096,6443,2529.0,675,51162.69,19.23
2023-02-21,Back to School,Influencer,27732,1422,4247.83,155,24546.37,4.779
2023-12-02,Summer Promo,Influencer,32058,755,487.74,24,1829.14,2.75
2023-02-27,Holiday Extravaganza,Search Ads,93162,5154,18341.47,488,60391.62,2.293
2023-08-12,Back to School,Influencer,33363,565,845.18,37,6235.53,6.378
2023-11-11,Holiday Extravaganza,Email,66345,2722,3322.36,189,29069.36,7.75
2023-01-17,Summer Promo,Email,4869,332,1212.01,8,661.52,-0.454
2023-11-10,Black Friday,Search Ads,75824,1082,776.39,23,2545.23,2.278
2023-10-27,Holiday Extravaganza,Email,9676,592,1331.39,57,8287.89,5.225
2023-09-12,Holiday Extravaganza,Social Media,122838,2219,858.33,178,14125.96,15.457
2023-10-31,Back to School,Display,145714,8489,10109.6,264,14800.22,0.464
2023-08-11,Back to School,Influencer,109974,3164,4326.25,295,24957.75,4.769
2023-02-17,Holiday Extravaganza,Email,123474,3523,12317.41,99,11508.66,-0.066
2023-06-27,Black Friday,Search Ads,91195,3873,7590.32,169,26274.32,2.462
2023-03-02,Black Friday,Display,120776,6773,18365.6,627,79626.32,3.336
2023-05-23,Back to School,Social Media,149693,8708,8579.34,744,41202.0,3.802
2023-04-21,Black Friday,Display,105398,1778,2679.71,174,18090.08,5.751
2023-07-05,Summer Promo,Email,60155,2135,7016.77,186,27768.58,2.957
2023-03-19,Holiday Extravaganza,Search Ads,139078,7875,13958.33,623,33000.82,1.364
2023-08-19,Summer Promo,Influencer,133803,1738,4504.94,62,5964.15,0.324
2023-08-10,Back to School,Influencer,77282,1595,4982.1,142,5981.51,0.201
2023-08-18,Spring Launch,Email,120560,5409,20242.74,598,97678.69,3.825
2023-02-02,Holiday Extravaganza,Social Media,8832,394,725.28,27,2526.87,2.484
2023-10-04,Summer Promo,Display,68032,4018,11089.5,113,6538.23,-0.41
2023-07-24,Back to School,Search Ads,40859,1418,2538.59,129,10376.16,3.087
2023-10-06,Summer Promo,Influencer,59136,3015,10215.79,229,39399.08,2.857
2023-07-24,Holiday Extravaganza,Influencer,119812,3361,10206.38,120,17126.99,0.678
2023-11-05,Holiday Extravaganza,Social Media,30114,1340,4160.99,144,6522.87,0.568
2023-08-04,Holiday Extravaganza,Email,77974,5051,10628.4,513,87505.85,7.233
2023-05-26,Spring Launch,Search Ads,50122,1232,4625.71,39,2614.15,-0.435
2023-07-09,Holiday Extravaganza,Influencer,13949,422,1547.77,26,4142.0,1.676
2023-03-10,Spring Launch,Influencer,79332,4250,10143.51,311,52490.02,4.175
2023-06-04,Summer Promo,Social Media,98722,5650,11461.22,609,41808.4,2.648
2023-03-04,Spring Launch,Social Media,2811,147,219.06,13,1055.1,3.816
2023-11-14,Holiday Extravaganza,Search Ads,137355,7804,9259.63,589,102352.43,10.054
2023-01-19,Black Friday,Display,19498,913,1673.1,77,5805.78,2.47
2023-06-18,Holiday Extravaganza,Search Ads,92426,2193,4665.68,248,22086.48,3.734
2023-02-25,Summer Promo,Email,129022,2745,7482.46,86,8836.26,0.181
2023-03-11,Back to School,Social Media,95207,1162,3501.96,59,2560.32,-0.269
2023-12-13,Summer Promo,Social Media,34362,753,2118.62,43,4926.81,1.325
2023-05-26,Black Friday,Email,2092,97,212.2,7,1141.09,4.377
2023-06-14,Black Friday,Social Media,41572,2539,4231.46,243,26101.63,5.168
2023-05-09,Black Friday,Display,73428,4010,10608.82,201,20336.09,0.917
2023-10-08,Back to School,Email,20699,607,1453.88,43,4231.32,1.91
2023-07-14,Back to School,Influencer,20427,623,1762.34,26,2948.73,0.673
2023-11-14,Back to School,Influencer,57594,3239,1238.1,86,11193.95,8.041
2023-10-23,Holiday Extravaganza,Search Ads,54635,1139,1178.25,85,4635.51,2.934
2023-03-01,Spring Launch,Search Ads,140894,4808,8950.6,201,13748.81,0.536
2023-02-23,Summer Promo,Social Media,109956,2926,10764.94,257,39219.93,2.643
2023-05-14,Back to School,Email,85103,5648,6346.52,624,104559.97,15.475
2023-09-20,Back to School,Influencer,138727,7784,19596.5,435,48144.67,1.457
2023-04-17,Summer Promo,Email,107483,2758,10197.78,223,27516.74,1.698
2023-08-03,Back to School,Influencer,149109,2621,1883.7,301,43129.44,21.896
2023-09-13,Black Friday,Social Media,67538,1500,3533.33,108,14322.45,3.054
2023-12-10,Black Friday,Display,133756,8292,7927.01,784,139441.51,16.591
2023-06-08,Spring Launch,Email,65758,2069,4364.26,212,34999.82,7.02
2023-12-15,Black Friday,Influencer,68262,1156,1993.38,84,7020.03,2.522
2023-04-12,Spring Launch,Search Ads,122969,7864,10078.18,817,46736.24,3.637
2023-11-08,Spring Launch,Display,72523,1192,3750.51,136,6849.07,0.826
2023-08-22,Spring Launch,Email,47624,3520,9605.98,207,24883.87,1.59
2023-01-17,Spring Launch,Email,38245,1920,5232.87,63,7258.68,0.387
2023-04-15,Back to School,Email,14227,440,1218.2,39,1694.37,0.391
2023-02-14,Summer Promo,Social Media,145029,9567,12348.23,570,42203.65,2.418
2023-08-12,Black Friday,Display,19421,1200,3482.88,127,6609.26,0.898
2023-07-29,Back to School,Influencer,84341,2095,7020.06,156,7262.75,0.035
2023-10-11,Back to School,Email,41816,1118,1032.31,98,13375.04,11.956
2023-08-26,Summer Promo,Social Media,22499,802,2869.95,85,11876.2,3.138
2023-07-24,Back to School,Influencer,37601,1058,2518.31,35,3804.08,0.511
2023-08-19,Spring Launch,Email,109207,5285,15254.45,429,26050.45,0.708
2023-07-11,Back to School,Display,126157,7606,5038.45,755,91750.07,17.21
2023-03-03,Back to School,Display,45305,2959,1413.72,273,23012.33,15.278
2023-06-21,Holiday Extravaganza,Email,49988,2028,1275.81,208,7499.44,4.878
2023-10-10,Back to School,Search Ads,18386,316,521.82,12,974.04,0.867
2023-09-28,Holiday Extravaganza,Search Ads,146176,3240,5909.65,374,36820.83,5.231
2023-04-22,Holiday Extravaganza,Influencer,87975,4580,9142.58,350,55725.19,5.095
2023-10-29,Black Friday,Email,65134,1413,4808.68,150,15213.42,2.164
2023-02-28,Black Friday,Email,18938,647,953.91,74,9042.32,8.479
2023-12-13,Holiday Extravaganza,Influencer,103056,3549,5774.42,227,34726.58,5.014
2023-11-02,Holiday Extravaganza,Influencer,28758,1214,2435.91,133,9832.04,3.036
2023-01-27,Holiday Extravaganza,Search Ads,108378,5889,13263.65,396,22279.47,0.68
2023-02-21,Summer Promo,Display,146092,9209,5433.12,887,42568.54,6.835
2023-08-28,Holiday Extravaganza,Social Media,63276,3460,6482.09,247,21052.83,2.248
2023-03-28,Black Friday,Search Ads,22530,1383,4704.16,160,12063.16,1.564
2023-08-27,Back to School,Social Media,144763,6921,23650.46,706,113266.02,3.789
2023-05-15,Spring Launch,Email,41331,700,845.86,19,1301.61,0.539
2023-04-12,Spring Launch,Influencer,25122,1530,4503.81,116,5204.53,0.156
2023-01-06,Summer Promo,Social Media,98255,2903,3634.56,248,39241.43,9.797
2023-08-13,Summer Promo,Influencer,24141,1046,3751.7,65,8530.58,1.274
2023-01-07,Black Friday,Search Ads,143168,5132,10172.84,325,44385.69,3.363
2023-09-17,Spring Launch,Search Ads,26445,395,865.25,9,870.95,0.007
2023-07-01,Holiday Extravaganza,Display,54557,3774,13370.96,112,6451.64,-0.517
2023-05-18,Black Friday,Search Ads,74019,4621,14489.65,363,16905.83,0.167
2023-08-01,Summer Promo,Email,30709,2106,5975.75,207,23196.32,2.882
2023-06-11,Holiday Extravaganza,Display,139402,4019,3920.2,382,22956.92,4.856
2023-09-10,Spring Launch,Email,15952,948,746.16,61,6834.1,8.159
2023-03-18,Spring Launch,Email,18065,1042,1625.71,73,12043.56,6.408
2023-01-20,Black Friday,Display,133449,3873,9909.91,316,41651.59,3.203
2023-08-26,Spring Launch,Influencer,9222,652,330.75,58,7703.99,22.292
2023-03-11,Summer Promo,Social Media,79846,2678,3396.45,150,8381.5,1.468
2023-08-31,Black Friday,Social Media,15361,455,1516.38,31,5056.01,2.334
2023-10-05,Spring Launch,Search Ads,111101,4699,5434.33,322,31751.53,4.843
2023-07-06,Spring Launch,Influencer,142275,7363,9839.92,785,38107.9,2.873
2023-10-25,Back to School,Influencer,31481,1172,3420.17,66,2390.42,-0.301
2023-03-20,Black Friday,Social Media,38305,2722,3425.05,262,41462.94,11.106
2023-06-13,Summer Promo,Email,48047,1866,2658.6,66,10335.11,2.887
2023-09-22,Holiday Extravaganza,Email,115743,6112,12119.2,169,21946.66,0.811
2023-08-03,Holiday Extravaganza,Email,3899,106,142.19,6,612.1,3.305
2023-05-12,Spring Launch,Email,27913,1866,5313.7,96,7595.84,0.429
2023-03-03,Back to School,Social Media,98824,4773,17707.01,565,55235.51,2.119
2023-01-27,Back to School,Social Media,18052,535,601.66,21,2319.81,2.856
2023-06-14,Summer Promo,Social Media,70139,1570,3135.87,34,2534.24,-0.192
2023-11-30,Back to School,Social Media,122726,8634,17086.95,509,34314.85,1.008
2023-05-12,Spring Launch,Influencer,105979,7621,24440.2,848,109485.5,3.48
2023-10-16,Spring Launch,Email,112325,4409,12054.05,341,23201.94,0.925
2023-11-29,Holiday Extravaganza,Social Media,110797,2259,5674.8,59,3852.54,-0.321
2023-10-29,Summer Promo,Search Ads,56533,2699,1212.74,312,42963.93,34.427
2023-12-22,Summer Promo,Search Ads,70575,4455,2085.67,294,41444.97,18.871
2023-11-27,Black Friday,Influencer,100804,6012,2650.76,152,19711.57,6.436
2023-10-03,Back to School,Social Media,124197,7764,8036.03,792,73027.43,8.088
2023-03-18,Summer Promo,Display,136551,3109,10855.3,265,9660.49,-0.11
2023-10-27,Black Friday,Search Ads,104410,2746,3358.77,125,15153.65,3.512
2023-08-25,Summer Promo,Influencer,25436,846,589.54,84,14292.07,23.243
2023-11-19,Back to School,Search Ads,134847,4922,10197.36,462,38315.67,2.757
2023-07-02,Spring Launch,Display,106916,6203,16215.67,472,40505.38,1.498
2023-04-23,Back to School,Email,27814,974,3413.4,81,9408.17,1.756
2023-01-18,Black Friday,Display,89185,3839,14494.99,290,35386.24,1.441
2023-11-19,Black Friday,Display,130196,8945,25480.3,952,50426.32,0.979
2023-02-03,Back to School,Influencer,7290,417,1466.48,39,4599.84,2.137
2023-01-20,Spring Launch,Influencer,143779,1757,2607.52,80,7993.55,2.066
2023-08-24,Spring Launch,Social Media,132760,8150,8499.74,515,71597.02,7.423
2023-07-03,Black Friday,Social Media,70192,4981,18838.73,345,49813.02,1.644
2023-03-06,Black Friday,Influencer,24931,1430,4257.84,94,15779.88,2.706
2023-06-16,Holiday Extravaganza,Social Media,117977,1495,1239.45,114,16148.33,12.029
2023-08-17,Back to School,Influencer,49093,644,803.48,33,1706.48,1.124
2023-07-29,Spring Launch,Influencer,67447,1311,478.21,107,16757.85,34.043
2023-09-19,Back to School,Email,64601,4270,11056.35,308,36579.16,2.308
2023-12-18,Back to School,Email,100018,3404,7464.6,143,10831.17,0.451
2023-05-01,Back to School,Search Ads,106122,3013,6428.19,230,16782.19,1.611
2023-06-27,Black Friday,Display,100098,2400,5469.86,114,6537.9,0.195
2023-01-26,Black Friday,Influencer,45353,3230,4196.06,194,11210.7,1.672
2023-06-30,Holiday Extravaganza,Search Ads,141550,5055,17779.79,158,19999.2,0.125
2023-02-22,Holiday Extravaganza,Influencer,70310,3653,5040.17,322,40220.58,6.98
2023-09-28,Back to School,Search Ads,118664,5459,18689.05,548,46366.12,1.481
2023-02-27,Holiday Extravaganza,Influencer,140309,7279,26557.2,713,104414.33,2.932
2023-12-06,Black Friday,Social Media,124492,6725,12079.33,531,39408.82,2.263
2023-06-16,Black Friday,Search Ads,81170,3811,4989.91,235,18211.33,2.65
2023-02-09,Holiday Extravaganza,Email,90310,2062,4143.37,129,9013.92,1.176
2023-05-10,Black Friday,Social Media,60385,815,538.52,39,3318.7,5.163
2023-06-05,Black Friday,Display,143203,3835,3063.07,300,34089.01,10.129
2023-02-27,Summer Promo,Display,140119,3520,13271.38,288,30310.49,1.284
2023-05-23,Back to School,Display,11647,318,772.4,12,1317.04,0.705
2023-11-04,Summer Promo,Email,9120,435,1386.3,17,1784.55,0.287
2023-12-11,Summer Promo,Search Ads,113636,3207,3154.56,149,26763.98,7.484
2023-04-27,Holiday Extravaganza,Display,88488,1243,1171.45,146,20744.67,16.709
2023-04-30,Black Friday,Social Media,49225,915,1968.14,79,5775.74,1.935
2023-10-31,Back to School,Influencer,68582,2158,7354.49,144,16568.4,1.253
2023-10-05,Back to School,Display,103377,7130,10830.56,230,38829.74,2.585
2023-04-12,Spring Launch,Search Ads,37435,2223,3913.11,118,12567.02,2.212
2023-04-22,Summer Promo,Influencer,123935,4665,4746.25,111,14832.31,2.125
2023-12-11,Back to School,Social Media,45302,850,3097.88,32,5598.4,0.807
2023-04-15,Back to School,Influencer,121017,1466,5541.21,113,6730.91,0.215
2023-09-20,Holiday Extravaganza,Display,133478,3257,1869.09,377,45091.33,23.125
2023-11-14,Holiday Extravaganza,Search Ads,47045,1133,3701.13,47,1709.32,-0.538
2023-03-24,Summer Promo,Email,142682,8008,10009.89,177,24024.72,1.4
2023-03-18,Spring Launch,Search Ads,107144,5775,13159.75,182,12503.68,-0.05
2023-09-14,Back to School,Influencer,56510,1452,2316.51,65,6873.83,1.967
2023-07-01,Back to School,Email,33764,1225,1044.28,113,18357.03,16.579
2023-05-24,Spring Launch,Influencer,49365,3247,6084.91,178,25335.04,3.164
2023-12-03,Holiday Extravaganza,Influencer,134344,2472,1233.56,81,10001.35,7.108
2023-07-16,Spring Launch,Influencer,88902,3049,4220.42,234,15674.11,2.714
2023-04-02,Spring Launch,Search Ads,136132,3242,7584.92,65,7205.13,-0.05
2023-09-09,Holiday Extravaganza,Search Ads,26917,1799,3397.34,199,13184.76,2.881
2023-07-18,Summer Promo,Influencer,17805,323,397.72,29,2235.62,4.621
2023-05-05,Back to School,Display,147398,8678,28939.32,542,40650.14,0.405
2023-12-27,Black Friday,Search Ads,70630,3050,2723.29,80,10782.89,2.96
2023-12-23,Summer Promo,Social Media,29232,819,1244.31,49,4081.81,2.28
2023-11-19,Black Friday,Social Media,69982,4297,9066.16,276,27891.84,2.076
2023-01-26,Black Friday,Display,148963,2157,841.43,49,8538.79,9.148
