CustomerID,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn
7590-C4086,58,One year,Bank transfer,71.28,4123.25,DSL,No,No
7590-C4087,50,Two year,Mailed check,58.37,2824.56,No,No,No
7590-C4088,25,Month-to-month,Bank transfer,106.01,2645.21,DSL,No,Yes
7590-C4089,2,Month-to-month,Mailed check,97.06,203.65,No,Yes,Yes
7590-C4090,18,Two year,Credit card,54.77,958.4,DSL,Yes,No
7590-C4091,23,Two year,Credit card,92.17,,DSL,Yes,No
7590-C4092,24,Two year,Electronic check,32.58,815.69,No,Yes,No
7590-C4093,19,Month-to-month,Mailed check,68.85,1253.32,No,Yes,Yes
7590-C4094,64,Two year,Bank transfer,94.07,5929.45,DSL,No,No
7590-C4095,61,Two year,Electronic check,102.43,6410.25,DSL,Yes,No
7590-C4096,46,One year,Mailed check,109.47,4937.93,DSL,Yes,No
7590-C4097,48,Month-to-month,Mailed check,79.39,3960.28,No,Yes,No
7590-C4098,43,Two year,Credit card,74.14,3268.06,No,Yes,No
7590-C4099,28,Month-to-month,Bank transfer,20.53,566.71,No,Yes,Yes
7590-C4100,16,One year,Credit card,25.18,404.9,No,No,No
7590-C4101,51,Two year,Mailed check,29.14,1457.86,No,Yes,No
7590-C4102,17,Month-to-month,Credit card,74.97,1265.83,Fiber optic,Yes,No
7590-C4103,64,Two year,Credit card,72.7,4645.31,DSL,No,No
7590-C4104,12,Two year,Credit card,62.24,749.12,No,No,No
7590-C4105,6,Two year,Mailed check,42.18,246.2,No,No,No
7590-C4106,7,Two year,Bank transfer,94.2,640.89,No,No,No
7590-C4107,17,Month-to-month,Mailed check,27.0,465.51,No,Yes,Yes
7590-C4108,68,Month-to-month,Electronic check,76.4,4942.33,Fiber optic,Yes,No
7590-C4109,32,One year,Electronic check,44.39,1490.09,No,No,No
7590-C4110,26,Month-to-month,Electronic check,40.1,993.03,DSL,No,No
7590-C4111,46,Month-to-month,Bank transfer,63.22,2965.16,Fiber optic,No,No
7590-C4112,56,Two year,Mailed check,37.88,2206.18,Fiber optic,Yes,No
7590-C4113,17,Month-to-month,Credit card,45.92,745.07,Fiber optic,Yes,Yes
7590-C4114,34,Month-to-month,Mailed check,34.33,1210.58,DSL,Yes,Yes
7590-C4115,72,Month-to-month,Bank transfer,59.71,4289.59,No,Yes,No
7590-C4116,21,Two year,Mailed check,86.3,1822.41,DSL,Yes,No
7590-C4117,52,Month-to-month,Mailed check,22.73,1235.77,DSL,No,Yes
7590-C4118,68,Month-to-month,Electronic check,93.7,6316.82,No,No,No
7590-C4119,30,One year,Mailed check,42.72,1229.24,No,Yes,No
7590-C4120,10,Two year,Bank transfer,24.85,253.54,DSL,No,No
7590-C4121,47,One year,Mailed check,56.34,2681.62,DSL,No,No
7590-C4122,40,Month-to-month,Bank transfer,22.44,863.99,DSL,No,No
7590-C4123,9,Two year,Bank transfer,48.21,425.94,No,No,No
7590-C4124,29,Month-to-month,Bank transfer,56.85,1618.45,Fiber optic,No,No
7590-C4125,4,Two year,Bank transfer,94.5,396.65,DSL,No,No
7590-C4126,38,One year,Mailed check,73.75,2828.61,Fiber optic,Yes,Yes
7590-C4127,40,Month-to-month,Credit card,62.17,2472.72,Fiber optic,Yes,No
7590-C4128,22,Two year,Electronic check,31.48,724.49,Fiber optic,Yes,No
7590-C4129,27,Month-to-month,Mailed check,38.86,1060.61,No,Yes,Yes
7590-C4130,47,One year,Bank transfer,23.13,1071.27,DSL,No,No
7590-C4131,13,Two year,Credit card,46.69,623.6,Fiber optic,Yes,Yes
7590-C4132,25,Month-to-month,Electronic check,35.34,902.1,Fiber optic,Yes,Yes
7590-C4133,11,Month-to-month,Mailed check,68.99,790.17,DSL,Yes,No
7590-C4134,40,Month-to-month,Credit card,57.36,2202.68,DSL,Yes,No
7590-C4135,59,Month-to-month,Electronic check,63.42,3651.43,DSL,Yes,No
7590-C4136,51,Month-to-month,Electronic check,56.33,2844.14,Fiber optic,No,No
7590-C4137,64,Month-to-month,Electronic check,84.66,5620.2,Fiber optic,Yes,Yes
7590-C4138,49,Month-to-month,Credit card,45.94,2324.08,DSL,No,Yes
7590-C4139,21,Month-to-month,Credit card,85.71,1725.79,Fiber optic,No,Yes
7590-C4140,55,Month-to-month,Bank transfer,27.46,1538.65,DSL,Yes,No
7590-C4141,1,Month-to-month,Credit card,66.53,64.55,Fiber optic,Yes,Yes
7590-C4142,27,Month-to-month,Mailed check,53.53,1467.31,Fiber optic,Yes,No
7590-C4143,18,Two year,Credit card,100.55,1845.99,Fiber optic,Yes,No
7590-C4144,16,One year,Mailed check,108.01,1798.73,Fiber optic,Yes,No
7590-C4145,10,One year,Mailed check,94.49,934.86,DSL,Yes,No
7590-C4146,24,Month-to-month,Bank transfer,38.93,959.2,Fiber optic,Yes,Yes
7590-C4147,45,Month-to-month,Bank transfer,77.02,3578.33,DSL,Yes,No
7590-C4148,47,Month-to-month,Electronic check,116.37,5412.8,DSL,No,Yes
7590-C4149,4,One year,Credit card,47.04,192.89,Fiber optic,No,Yes
7590-C4150,11,Month-to-month,Mailed check,104.27,1091.41,No,No,No
7590-C4151,24,Month-to-month,Electronic check,62.28,1565.68,DSL,Yes,No
7590-C4152,58,Month-to-month,Electronic check,56.56,3443.33,Fiber optic,Yes,No
7590-C4153,9,One year,Electronic check,25.0,216.61,Fiber optic,Yes,No
7590-C4154,37,Month-to-month,Electronic check,113.05,4205.08,No,Yes,No
7590-C4155,71,Month-to-month,Bank transfer,26.88,1875.71,No,Yes,No
7590-C4156,60,Two year,Mailed check,87.48,5091.71,No,No,No
7590-C4157,67,Month-to-month,Electronic check,65.45,4230.18,DSL,No,No
7590-C4158,56,One year,Electronic check,68.17,3920.22,DSL,Yes,No
7590-C4159,32,One year,Bank transfer,29.76,938.6,Fiber optic,No,No
7590-C4160,31,Month-to-month,Electronic check,49.19,1466.97,Fiber optic,Yes,No
7590-C4161,21,One year,Mailed check,23.28,482.42,No,No,No
7590-C4162,64,Month-to-month,Bank transfer,41.4,2618.71,DSL,Yes,Yes
7590-C4163,10,Month-to-month,Mailed check,45.89,478.97,Fiber optic,No,Yes
7590-C4164,72,Two year,Credit card,52.3,3724.44,DSL,Yes,No
7590-C4165,6,Month-to-month,Bank transfer,69.34,404.76,DSL,Yes,Yes
7590-C4166,37,Month-to-month,Electronic check,61.68,2258.29,Fiber optic,No,Yes
7590-C4167,56,Month-to-month,Electronic check,85.32,4652.18,DSL,Yes,No
7590-C4168,17,One year,Bank transfer,63.12,1098.45,No,Yes,No
7590-C4169,64,Two year,Credit card,61.55,3894.45,DSL,Yes,No
7590-C4170,31,Month-to-month,Electronic check,81.15,2446.01,No,No,No
7590-C4171,39,Two year,Electronic check,97.96,3797.47,No,No,No
7590-C4172,49,Month-to-month,Credit card,68.18,3443.41,DSL,No,No
7590-C4173,54,Month-to-month,Credit card,50.42,2795.89,DSL,Yes,No
7590-C4174,28,Month-to-month,Credit card,88.62,2426.0,DSL,Yes,Yes
7590-C4175,70,Two year,Credit card,100.85,7372.11,No,Yes,No
7590-C4176,33,Month-to-month,Electronic check,84.81,2808.22,Fiber optic,No,Yes
7590-C4177,49,Month-to-month,Bank transfer,98.72,4849.27,No,Yes,Yes
7590-C4178,71,Two year,Mailed check,75.3,5357.5,Fiber optic,No,No
7590-C4179,68,Month-to-month,Electronic check,42.55,3035.56,DSL,Yes,No
7590-C4180,61,One year,Electronic check,89.93,5542.44,No,No,No
7590-C4181,36,Month-to-month,Credit card,56.82,2124.8,No,No,No
7590-C4182,32,Two year,Mailed check,99.36,3042.79,Fiber optic,Yes,No
7590-C4183,9,Two year,Credit card,86.04,775.49,Fiber optic,Yes,No
7590-C4184,7,Two year,Electronic check,47.8,335.64,Fiber optic,No,No
7590-C4185,41,One year,Credit card,61.52,2586.86,No,No,No
7590-C4186,60,Month-to-month,Electronic check,50.47,3127.15,Fiber optic,Yes,Yes
7590-C4187,61,Month-to-month,Bank transfer,34.84,2075.2,DSL,No,No
7590-C4188,53,One year,Electronic check,98.59,5250.58,DSL,No,No
7590-C4189,18,Month-to-month,Credit card,98.49,1710.65,DSL,No,No
7590-C4190,43,Month-to-month,Bank transfer,115.81,5191.25,DSL,No,No
7590-C4191,62,Month-to-month,Credit card,100.94,6130.98,Fiber optic,No,No
7590-C4192,1,Month-to-month,Credit card,94.69,94.3,No,No,No
7590-C4193,19,Month-to-month,Credit card,75.16,1494.67,Fiber optic,No,No
7590-C4194,47,Two year,Mailed check,84.53,3954.48,No,Yes,No
7590-C4195,23,One year,Mailed check,46.36,1111.42,No,Yes,Yes
7590-C4196,43,Two year,Mailed check,55.88,2377.48,Fiber optic,Yes,No
7590-C4197,27,Month-to-month,Mailed check,56.47,1460.56,DSL,No,No
7590-C4198,55,Month-to-month,Mailed check,39.42,2060.57,Fiber optic,Yes,No
7590-C4199,64,Two year,Bank transfer,33.21,2075.6,Fiber optic,No,No
7590-C4200,61,Month-to-month,Credit card,53.78,3126.36,No,No,No
7590-C4201,41,Two year,Mailed check,44.45,1900.69,DSL,No,No
7590-C4202,18,One year,Electronic check,51.42,945.39,DSL,No,No
7590-C4203,24,Month-to-month,Bank transfer,78.83,1896.18,DSL,No,No
7590-C4204,13,Month-to-month,Bank transfer,73.03,935.97,No,Yes,No
7590-C4205,6,One year,Credit card,24.04,148.94,No,Yes,No
7590-C4206,28,Month-to-month,Credit card,22.26,611.67,Fiber optic,No,Yes
7590-C4207,55,Month-to-month,Electronic check,92.4,5060.76,Fiber optic,Yes,No
7590-C4208,66,One year,Bank transfer,85.22,5493.21,No,No,No
7590-C4209,22,One year,Electronic check,77.05,1680.22,No,Yes,No
7590-C4210,10,Month-to-month,Mailed check,61.5,597.12,No,Yes,Yes
7590-C4211,14,One year,Bank transfer,44.21,591.9,Fiber optic,No,No
7590-C4212,44,Month-to-month,Mailed check,41.36,1743.86,DSL,No,Yes
7590-C4213,6,One year,Credit card,47.87,280.9,No,Yes,No
7590-C4214,69,Month-to-month,Bank transfer,115.85,8170.43,No,Yes,No
7590-C4215,20,Two year,Mailed check,77.51,1518.66,Fiber optic,Yes,No
7590-C4216,1,Month-to-month,Mailed check,91.58,90.33,DSL,No,Yes
7590-C4217,29,Month-to-month,Mailed check,93.22,2741.77,No,Yes,No
7590-C4218,30,One year,Credit card,59.37,1785.53,No,No,No
7590-C4219,17,One year,Bank transfer,57.3,976.16,DSL,No,No
7590-C4220,64,Month-to-month,Bank transfer,58.23,3707.9,Fiber optic,Yes,Yes
7590-C4221,72,Month-to-month,Credit card,54.43,3800.69,Fiber optic,No,Yes
7590-C4222,20,Month-to-month,Electronic check,53.23,1088.83,No,No,No
7590-C4223,24,Month-to-month,Bank transfer,103.91,2488.19,Fiber optic,Yes,Yes
7590-C4224,3,One year,Bank transfer,116.36,361.23,DSL,Yes,No
7590-C4225,41,Month-to-month,Mailed check,92.95,3821.02,No,No,No
7590-C4226,9,Month-to-month,Mailed check,23.89,208.21,Fiber optic,Yes,Yes
7590-C4227,16,Month-to-month,Bank transfer,42.09,647.76,DSL,Yes,Yes
7590-C4228,20,Month-to-month,Electronic check,72.86,1514.28,Fiber optic,No,No
7590-C4229,53,Two year,Electronic check,107.99,5681.02,DSL,No,No
7590-C4230,52,Month-to-month,Electronic check,37.23,2012.88,Fiber optic,No,No
7590-C4231,26,Month-to-month,Mailed check,38.15,1030.35,DSL,Yes,Yes
7590-C4232,56,Month-to-month,Mailed check,56.28,3200.37,DSL,No,Yes
7590-C4233,39,One year,Credit card,86.43,3455.89,Fiber optic,Yes,No
7590-C4234,42,One year,Electronic check,80.61,3337.66,DSL,No,No
7590-C4235,15,Month-to-month,Mailed check,33.04,520.06,No,Yes,No
7590-C4236,13,Month-to-month,Electronic check,65.55,882.19,DSL,Yes,Yes
7590-C4237,26,Two year,Electronic check,111.43,2798.04,DSL,No,No
7590-C4238,21,Month-to-month,Credit card,81.08,1706.17,DSL,Yes,No
7590-C4239,9,One year,Electronic check,85.0,790.64,Fiber optic,No,No
7590-C4240,50,Month-to-month,Mailed check,88.3,4252.68,DSL,No,No
7590-C4241,68,Month-to-month,Credit card,81.08,5271.49,Fiber optic,No,No
7590-C4242,35,Month-to-month,Bank transfer,77.91,2694.0,No,Yes,No
7590-C4243,69,Month-to-month,Credit card,55.96,3970.43,DSL,Yes,Yes
7590-C4244,12,Month-to-month,Electronic check,98.27,1145.95,DSL,No,Yes
7590-C4245,25,Two year,Credit card,89.33,2271.69,DSL,Yes,No
7590-C4246,17,Two year,Credit card,105.88,1841.93,Fiber optic,No,No
7590-C4247,19,One year,Bank transfer,37.39,,No,Yes,No
7590-C4248,50,Two year,Mailed check,54.51,2752.1,DSL,Yes,No
7590-C4249,70,One year,Electronic check,20.33,1480.6,Fiber optic,Yes,No
7590-C4250,4,One year,Electronic check,109.9,439.49,No,Yes,Yes
7590-C4251,13,Month-to-month,Mailed check,81.62,1038.88,No,No,Yes
7590-C4252,58,Two year,Bank transfer,52.6,3054.72,Fiber optic,No,No
7590-C4253,28,One year,Bank transfer,73.54,1970.51,Fiber optic,Yes,Yes
7590-C4254,47,Two year,Mailed check,62.66,2965.41,Fiber optic,Yes,No
7590-C4255,28,Month-to-month,Mailed check,24.83,706.31,Fiber optic,No,No
7590-C4256,46,Two year,Mailed check,66.47,3089.49,Fiber optic,Yes,No
7590-C4257,55,One year,Bank transfer,23.0,1271.85,No,No,No
7590-C4258,3,Two year,Credit card,39.44,114.99,Fiber optic,Yes,No
7590-C4259,52,Two year,Bank transfer,73.49,3926.94,DSL,Yes,No
7590-C4260,59,Two year,Electronic check,31.42,1824.22,Fiber optic,Yes,No
7590-C4261,2,One year,Bank transfer,108.24,223.35,DSL,No,No
7590-C4262,29,Two year,Electronic check,63.12,1814.54,No,No,No
7590-C4263,23,Month-to-month,Mailed check,58.45,1316.39,Fiber optic,No,Yes
7590-C4264,65,One year,Credit card,38.19,2548.53,DSL,No,No
7590-C4265,7,Month-to-month,Credit card,97.44,672.32,DSL,Yes,No
7590-C4266,7,Month-to-month,Electronic check,88.53,622.1,DSL,Yes,Yes
7590-C4267,53,Month-to-month,Credit card,57.56,2919.6,No,No,No
7590-C4268,5,Month-to-month,Credit card,116.21,554.85,Fiber optic,No,Yes
7590-C4269,45,Month-to-month,Credit card,99.35,4359.24,No,No,No
7590-C4270,56,Two year,Mailed check,67.19,3917.67,Fiber optic,No,No
7590-C4271,52,One year,Electronic check,75.68,3860.18,DSL,Yes,No
7590-C4272,46,One year,Mailed check,57.62,,No,Yes,No
7590-C4273,28,Two year,Bank transfer,27.21,735.07,DSL,Yes,No
7590-C4274,31,Month-to-month,Mailed check,80.94,2435.31,No,Yes,Yes
7590-C4275,13,Month-to-month,Credit card,77.68,984.57,DSL,Yes,No
7590-C4276,54,Two year,Bank transfer,71.93,3816.07,No,No,No
7590-C4277,56,Two year,Mailed check,31.08,1771.62,DSL,No,No
7590-C4278,31,Two year,Credit card,66.44,1968.8,DSL,No,No
7590-C4279,41,Month-to-month,Mailed check,39.57,1542.46,Fiber optic,Yes,No
7590-C4280,39,Month-to-month,Electronic check,40.76,1650.91,DSL,No,Yes
7590-C4281,62,One year,Credit card,76.61,4934.19,No,No,No
7590-C4282,43,Two year,Electronic check,79.15,3488.12,DSL,No,No
7590-C4283,33,Month-to-month,Credit card,98.27,3114.71,DSL,No,Yes
7590-C4284,2,One year,Electronic check,61.92,126.11,DSL,Yes,No
7590-C4285,38,Two year,Credit card,28.71,1082.56,DSL,No,No
7590-C4286,25,Month-to-month,Bank transfer,23.87,624.25,DSL,No,Yes
7590-C4287,40,One year,Credit card,34.66,1356.95,Fiber optic,No,No
7590-C4288,68,Month-to-month,Electronic check,42.31,2825.45,Fiber optic,Yes,Yes
7590-C4289,39,Month-to-month,Mailed check,51.5,1972.62,No,Yes,No
7590-C4290,17,One year,Bank transfer,64.13,1075.17,Fiber optic,No,No
7590-C4291,25,One year,Bank transfer,55.52,1450.49,Fiber optic,No,Yes
7590-C4292,70,Two year,Credit card,65.24,4448.46,No,Yes,No
7590-C4293,25,One year,Credit card,86.67,2081.93,Fiber optic,Yes,No
7590-C4294,44,Two year,Bank transfer,55.04,2488.25,DSL,No,No
7590-C4295,60,One year,Mailed check,106.29,6295.79,DSL,Yes,No
7590-C4296,30,One year,Bank transfer,68.66,1965.75,Fiber optic,Yes,No
7590-C4297,6,One year,Credit card,69.61,404.36,DSL,No,No
7590-C4298,7,Month-to-month,Electronic check,88.31,625.43,No,Yes,No
7590-C4299,26,Two year,Electronic check,82.69,2168.13,No,Yes,No
7590-C4300,38,Month-to-month,Mailed check,95.63,3502.08,No,No,Yes
7590-C4301,15,Two year,Bank transfer,69.08,999.24,Fiber optic,No,Yes
7590-C4302,18,Month-to-month,Bank transfer,78.83,1425.68,Fiber optic,Yes,Yes
7590-C4303,45,Month-to-month,Electronic check,104.54,4698.95,DSL,No,No
7590-C4304,69,Month-to-month,Electronic check,87.6,5810.61,No,No,No
7590-C4305,68,One year,Credit card,56.27,3871.89,Fiber optic,No,No
7590-C4306,8,Two year,Electronic check,47.51,391.93,No,Yes,No
7590-C4307,26,Two year,Credit card,42.64,1078.98,Fiber optic,Yes,No
7590-C4308,38,Month-to-month,Mailed check,117.27,4326.1,DSL,Yes,No
7590-C4309,52,Two year,Credit card,27.2,1395.63,No,No,No
7590-C4310,44,Month-to-month,Bank transfer,55.18,2396.43,Fiber optic,Yes,No
7590-C4311,31,Month-to-month,Mailed check,58.93,1875.63,DSL,No,Yes
7590-C4312,41,Month-to-month,Mailed check,36.4,1434.86,Fiber optic,Yes,No
7590-C4313,65,Two year,Mailed check,113.82,7399.14,No,No,No
7590-C4314,54,One year,Mailed check,103.3,5469.57,No,Yes,No
7590-C4315,13,Two year,Electronic check,62.93,836.86,No,Yes,No
7590-C4316,46,One year,Electronic check,114.83,5121.55,Fiber optic,Yes,No
7590-C4317,57,One year,Electronic check,22.31,1212.31,Fiber optic,Yes,No
7590-C4318,35,Two year,Electronic check,63.78,2277.84,Fiber optic,Yes,No
7590-C4319,12,Month-to-month,Mailed check,54.68,675.76,DSL,No,Yes
7590-C4320,22,Two year,Bank transfer,77.27,1686.57,Fiber optic,Yes,No
7590-C4321,62,Month-to-month,Credit card,97.76,5950.73,Fiber optic,No,No
7590-C4322,63,One year,Credit card,42.05,2669.35,DSL,Yes,No
7590-C4323,52,Month-to-month,Credit card,100.29,5187.38,DSL,No,No
7590-C4324,35,One year,Mailed check,28.09,987.04,Fiber optic,No,No
7590-C4325,57,One year,Bank transfer,110.84,6086.54,No,No,No
7590-C4326,6,Month-to-month,Electronic check,108.04,665.43,No,Yes,No
7590-C4327,32,Month-to-month,Credit card,40.62,1277.05,No,Yes,Yes
7590-C4328,41,Two year,Mailed check,41.65,1752.61,Fiber optic,No,No
7590-C4329,27,Month-to-month,Bank transfer,26.95,752.47,No,No,Yes
7590-C4330,14,One year,Mailed check,40.86,561.99,No,Yes,No
7590-C4331,27,Two year,Electronic check,23.72,631.03,DSL,No,No
7590-C4332,30,One year,Bank transfer,45.48,1297.08,No,Yes,No
7590-C4333,61,One year,Credit card,46.66,2880.89,DSL,No,No
7590-C4334,66,Month-to-month,Mailed check,53.8,3425.65,DSL,No,No
7590-C4335,22,Month-to-month,Electronic check,102.79,2371.76,Fiber optic,Yes,No
7590-C4336,2,Two year,Credit card,105.07,207.92,DSL,No,No
7590-C4337,57,Month-to-month,Credit card,93.16,5335.79,Fiber optic,Yes,No
7590-C4338,16,Month-to-month,Electronic check,62.55,1021.88,No,Yes,No
7590-C4339,33,Two year,Bank transfer,62.69,2064.49,No,Yes,No
7590-C4340,30,Month-to-month,Credit card,117.07,3584.81,Fiber optic,No,No
7590-C4341,5,One year,Mailed check,47.64,226.57,Fiber optic,No,Yes
7590-C4342,6,Month-to-month,Electronic check,115.74,668.24,DSL,No,No
7590-C4343,4,Month-to-month,Bank transfer,42.26,167.8,Fiber optic,Yes,No
7590-C4344,43,Two year,Bank transfer,58.01,2473.7,Fiber optic,Yes,No
7590-C4345,53,Month-to-month,Mailed check,105.79,5868.97,No,Yes,No
7590-C4346,14,Month-to-month,Electronic check,76.1,1090.35,No,Yes,No
7590-C4347,6,One year,Credit card,56.75,327.41,Fiber optic,No,No
7590-C4348,50,Month-to-month,Credit card,89.24,4653.01,No,No,Yes
7590-C4349,46,Month-to-month,Mailed check,86.89,3798.85,No,No,No
7590-C4350,1,Two year,Mailed check,28.65,29.63,No,No,No
7590-C4351,3,Month-to-month,Mailed check,117.03,361.97,No,No,Yes
7590-C4352,24,One year,Credit card,87.15,2029.75,DSL,No,No
7590-C4353,4,Month-to-month,Credit card,101.07,390.8,Fiber optic,Yes,Yes
7590-C4354,68,Month-to-month,Credit card,38.58,2546.56,No,Yes,No
7590-C4355,16,Month-to-month,Credit card,23.45,377.32,DSL,No,No
7590-C4356,62,Month-to-month,Bank transfer,60.26,3815.9,No,No,No
7590-C4357,59,One year,Bank transfer,117.02,7212.55,No,Yes,No
7590-C4358,55,One year,Mailed check,93.75,4935.09,Fiber optic,No,No
7590-C4359,18,Month-to-month,Credit card,82.32,1492.95,No,No,Yes
7590-C4360,60,Month-to-month,Electronic check,104.75,6324.49,No,Yes,Yes
7590-C4361,45,Month-to-month,Bank transfer,67.19,3154.35,Fiber optic,No,No
7590-C4362,13,Two year,Bank transfer,116.67,1541.09,No,Yes,No
7590-C4363,45,Month-to-month,Mailed check,47.05,2061.99,DSL,No,No
7590-C4364,57,Month-to-month,Bank transfer,43.85,2453.74,Fiber optic,Yes,No
7590-C4365,16,One year,Credit card,26.83,413.83,DSL,Yes,Yes
7590-C4366,67,Month-to-month,Credit card,116.23,8072.86,No,No,No
7590-C4367,39,Month-to-month,Electronic check,114.48,4364.04,DSL,Yes,No
7590-C4368,68,Month-to-month,Credit card,110.55,7871.25,Fiber optic,No,Yes
7590-C4369,26,Month-to-month,Mailed check,21.54,534.27,No,Yes,Yes
7590-C4370,7,Month-to-month,Credit card,90.28,646.32,Fiber optic,No,Yes
7590-C4371,8,Month-to-month,Bank transfer,102.42,,Fiber optic,No,Yes
7590-C4372,62,One year,Mailed check,107.41,6855.75,No,Yes,No
7590-C4373,23,Month-to-month,Mailed check,85.92,2006.62,DSL,Yes,No
7590-C4374,16,Month-to-month,Bank transfer,60.91,1015.93,Fiber optic,No,Yes
7590-C4375,48,Month-to-month,Electronic check,64.42,3080.42,DSL,No,No
7590-C4376,38,One year,Bank transfer,116.54,4421.38,DSL,Yes,No
7590-C4377,25,Month-to-month,Bank transfer,116.15,2780.07,DSL,No,No
7590-C4378,40,Month-to-month,Bank transfer,116.42,4621.62,Fiber optic,Yes,No
7590-C4379,1,Month-to-month,Mailed check,84.12,82.11,DSL,No,Yes
7590-C4380,66,One year,Electronic check,53.35,3458.67,Fiber optic,Yes,No
7590-C4381,47,Month-to-month,Electronic check,90.42,4430.61,Fiber optic,Yes,No
7590-C4382,58,Month-to-month,Bank transfer,38.24,2322.2,No,Yes,Yes
7590-C4383,38,Month-to-month,Bank transfer,45.16,1791.46,DSL,Yes,Yes
7590-C4384,15,Month-to-month,Electronic check,92.72,1372.44,Fiber optic,Yes,Yes
7590-C4385,18,Month-to-month,Bank transfer,104.85,1902.27,No,No,Yes
7590-C4386,44,Month-to-month,Electronic check,99.71,4591.47,Fiber optic,No,Yes
7590-C4387,1,Month-to-month,Electronic check,31.46,31.66,Fiber optic,No,Yes
7590-C4388,37,One year,Credit card,75.38,2880.53,No,No,No
7590-C4389,13,Month-to-month,Credit card,39.19,534.39,Fiber optic,Yes,No
7590-C4390,69,Month-to-month,Credit card,37.66,2613.79,Fiber optic,Yes,No
7590-C4391,47,Month-to-month,Credit card,61.41,2785.71,DSL,No,No
7590-C4392,33,Month-to-month,Bank transfer,28.73,947.51,Fiber optic,Yes,Yes
7590-C4393,12,Two year,Electronic check,75.64,911.03,No,Yes,No
7590-C4394,68,Month-to-month,Credit card,89.2,5938.69,DSL,Yes,No
7590-C4395,30,One year,Mailed check,105.87,3063.17,Fiber optic,No,Yes
7590-C4396,48,Month-to-month,Electronic check,37.02,1720.88,DSL,Yes,Yes
7590-C4397,24,Two year,Mailed check,22.17,512.35,No,Yes,No
7590-C4398,63,Month-to-month,Electronic check,102.26,6444.62,DSL,Yes,Yes
7590-C4399,61,One year,Mailed check,21.38,1331.42,Fiber optic,Yes,No
7590-C4400,17,One year,Electronic check,113.6,1837.46,Fiber optic,No,No
7590-C4401,19,One year,Credit card,115.53,2133.59,Fiber optic,Yes,No
7590-C4402,16,Month-to-month,Mailed check,23.05,365.15,Fiber optic,No,Yes
